chessplayer_id,period,position
46,Top 20 Juniors January 2008,15
47,Top 100 Players December 2019,47
47,Top 100 Players November 2019,47
47,Top 100 Players October 2019,46
47,Top 100 Players September 2019,45
47,Top 100 Players August 2019,46
47,Top 100 Players July 2019,63
47,Top 100 Players June 2019,59
47,Top 100 Players May 2019,59
47,Top 100 Players April 2019,49
47,Top 100 Players March 2019,52
47,Top 100 Players February 2019,53
47,Top 100 Players January 2019,53
47,Top 100 Players December 2018,54
47,Top 100 Players November 2018,55
47,Top 100 Players October 2018,52
47,Top 100 Players September 2018,50
47,Top 100 Players August 2018,59
47,Top 100 Players July 2018,59
47,Top 100 Players June 2018,59
47,Top 100 Players May 2018,59
47,Top 100 Players April 2018,61
47,Top 100 Players March 2018,66
47,Top 100 Players February 2018,67
47,Top 100 Players January 2018,67
47,Top 100 Players December 2017,72
47,Top 100 Players November 2017,97
47,Top 100 Players October 2017,92
47,Top 100 Players September 2017,102
47,Top 100 Players August 2017,102
47,Top 100 Players April 2017,86
47,Top 100 Players March 2017,87
47,Top 100 Players February 2017,86
47,Top 100 Players January 2017,81
47,Top 100 Players December 2016,84
47,Top 100 Players November 2016,81
47,Top 100 Players October 2016,77
47,Top 100 Players September 2016,75
47,Top 100 Players August 2016,70
47,Top 100 Players July 2016,56
47,Top 100 Players June 2016,59
47,Top 100 Players May 2016,49
47,Top 100 Players April 2016,47
47,Top 100 Players March 2016,42
47,Top 100 Players February 2016,45
47,Top 100 Players January 2016,41
47,Top 100 Players December 2015,43
47,Top 100 Players November 2015,52
47,Top 100 Players October 2015,62
47,Top 100 Players September 2015,61
47,Top 100 Players August 2015,65
47,Top 100 Players July 2015,66
47,Top 100 Players June 2015,68
47,Top 100 Players May 2015,66
47,Top 100 Players April 2015,67
47,Top 100 Players March 2015,74
47,Top 100 Players February 2015,75
47,Top 100 Players January 2015,78
47,Top 100 Players December 2014,52
47,Top 100 Players November 2014,51
47,Top 100 Players October 2014,53
47,Top 100 Players September 2014,53
47,Top 100 Players August 2014,55
47,Top 100 Players July 2014,58
47,Top 100 Players June 2014,59
47,Top 100 Players May 2014,62
47,Top 100 Players April 2014,63
47,Top 100 Players March 2014,73
47,Top 100 Players February 2014,77
47,Top 100 Players January 2014,79
47,Top 100 Players December 2013,72
47,Top 100 Players November 2013,71
47,Top 100 Players October 2013,68
47,Top 100 Players September 2013,72
47,Top 100 Players August 2013,73
47,Top 100 Players July 2013,72
47,Top 100 Players June 2013,72
47,Top 100 Players May 2013,76
47,Top 100 Players April 2013,76
47,Top 100 Players March 2013,78
47,Top 100 Players February 2013,80
47,Top 100 Players January 2013,80
47,Top 100 Players December 2012,81
47,Top 100 Players November 2012,74
47,Top 100 Players October 2012,56
47,Top 100 Players September 2012,55
47,Top 100 Players August 2012,51
47,Top 100 Players July 2012,62
47,Top 100 Players May 2012,71
47,Top 100 Players March 2012,72
47,Top 100 Players January 2012,66
47,Top 100 Players November 2011,73
47,Top 100 Players September 2011,88
47,Top 100 Players July 2011,84
47,Top 100 Players May 2011,79
47,Top 100 Players March 2011,65
47,Top 100 Players January 2011,75
47,Top 100 Players November 2010,76
47,Top 100 Players September 2010,62
47,Top 100 Players July 2010,61
47,Top 100 Players May 2010,55
47,Top 100 Players March 2010,53
47,Top 100 Players January 2010,48
47,Top 100 Players November 2009,51
47,Top 100 Players September 2009,54
47,Top 100 Players July 2009,64
47,Top 100 Players April 2009,63
47,Top 100 Players January 2009,47
47,Top 100 Players October 2008,84
47,Top 100 Players July 2008,61
47,Top 100 Players April 2008,77
47,Top 100 Players January 2008,43
47,Top 100 Players October 2007,40
47,Top 100 Players July 2007,42
47,Top 100 Players April 2007,57
47,Top 100 Players January 2007,48
47,Top 100 Players October 2006,41
47,Top 100 Players July 2006,41
47,Top 100 Players April 2005,75
47,Top 100 Players October 2004,102
47,Top 100 Players July 2004,88
47,Top 100 Players April 2004,89
47,Top 100 Players January 2004,78
47,Top 100 Players October 2003,81
47,Top 20 Juniors October 2003,7
47,Top 20 Juniors July 2003,9
47,Top 20 Juniors April 2003,19
47,Top 20 Juniors January 2003,13
47,Top 20 Juniors October 2002,18
47,Top 20 Juniors April 2001,17
47,Top 20 Juniors January 2001,12
48,Top 100 Players December 2019,48
48,Top 100 Players November 2019,54
48,Top 100 Players October 2019,71
48,Top 100 Players September 2019,71
48,Top 100 Players August 2019,82
48,Top 100 Players July 2019,81
48,Top 100 Players June 2019,83
48,Top 100 Players May 2019,78
48,Top 100 Players April 2019,61
48,Top 100 Players March 2019,57
48,Top 100 Players February 2019,48
48,Top 100 Players January 2019,48
48,Top 100 Players December 2018,36
48,Top 100 Players November 2018,34
48,Top 100 Players October 2018,30
48,Top 100 Players September 2018,29
48,Top 100 Players August 2018,29
48,Top 100 Players July 2018,32
48,Top 100 Players June 2018,31
48,Top 100 Players May 2018,39
48,Top 100 Players April 2018,41
48,Top 100 Players March 2018,51
48,Top 100 Players February 2018,43
48,Top 100 Players January 2018,43
48,Top 100 Players December 2017,38
48,Top 100 Players November 2017,38
48,Top 100 Players October 2017,50
48,Top 100 Players September 2017,49
48,Top 100 Players August 2017,48
48,Top 100 Players July 2017,45
48,Top 100 Players June 2017,56
48,Top 100 Players May 2017,55
48,Top 100 Players April 2017,54
48,Top 100 Players March 2017,46
48,Top 100 Players February 2017,52
48,Top 100 Players January 2017,53
48,Top 100 Players December 2016,53
48,Top 100 Players November 2016,51
48,Top 100 Players October 2016,65
48,Top 100 Players September 2016,58
48,Top 100 Players August 2016,49
48,Top 100 Players July 2016,49
48,Top 100 Players June 2016,51
48,Top 100 Players May 2016,54
48,Top 100 Players April 2016,43
48,Top 100 Players March 2016,54
48,Top 100 Players February 2016,55
48,Top 100 Players January 2016,59
48,Top 100 Players December 2015,60
48,Top 100 Players November 2015,64
48,Top 100 Players October 2015,58
48,Top 100 Players September 2015,59
48,Top 100 Players August 2015,52
48,Top 100 Players July 2015,58
48,Top 100 Players June 2015,58
48,Top 100 Players May 2015,61
48,Top 100 Players April 2015,62
48,Top 100 Players March 2015,66
48,Top 100 Players February 2015,60
48,Top 100 Players January 2015,58
48,Top 100 Players December 2014,55
48,Top 100 Players November 2014,54
48,Top 100 Players October 2014,59
48,Top 100 Players September 2014,72
48,Top 100 Players August 2014,59
48,Top 100 Players July 2014,55
48,Top 100 Players June 2014,61
48,Top 100 Players May 2014,60
48,Top 100 Players April 2014,57
48,Top 100 Players March 2014,66
48,Top 100 Players February 2014,75
48,Top 100 Players January 2014,78
48,Top 100 Players December 2013,75
48,Top 100 Players November 2013,75
48,Top 100 Players October 2013,74
48,Top 100 Players September 2013,61
48,Top 100 Players August 2013,65
48,Top 100 Players July 2013,69
48,Top 100 Players June 2013,66
48,Top 100 Players May 2013,47
48,Top 100 Players April 2013,46
48,Top 100 Players March 2013,38
48,Top 100 Players February 2013,34
48,Top 100 Players January 2013,35
48,Top 100 Players December 2012,35
48,Top 100 Players November 2012,34
48,Top 100 Players October 2012,35
48,Top 100 Players September 2012,61
48,Top 100 Players August 2012,71
48,Top 100 Players July 2012,71
48,Top 100 Players May 2012,78
48,Top 100 Players March 2012,85
48,Top 100 Players January 2012,90
48,Top 100 Players September 2011,97
48,Top 100 Players July 2011,80
48,Top 100 Players May 2011,73
48,Top 100 Players March 2011,81
48,Top 100 Players January 2011,77
48,Top 100 Players November 2010,74
48,Top 100 Players September 2010,77
48,Top 100 Players July 2010,77
48,Top 100 Players May 2010,101
48,Top 100 Players March 2010,75
48,Top 100 Players January 2010,65
48,Top 100 Players November 2009,55
48,Top 100 Players September 2009,62
48,Top 100 Players July 2009,53
48,Top 100 Players April 2009,51
48,Top 100 Players January 2009,46
48,Top 100 Players October 2008,33
48,Top 100 Players July 2008,36
48,Top 100 Players April 2008,27
48,Top 100 Players January 2008,19
48,Top 100 Players October 2007,42
48,Top 100 Players July 2007,52
48,Top 100 Players April 2007,64
48,Top 100 Players January 2007,69
48,Top 100 Players October 2006,83
48,Top 20 Juniors October 2006,10
48,Top 100 Players July 2006,80
48,Top 20 Juniors July 2006,9
48,Top 100 Players April 2006,78
48,Top 20 Juniors April 2006,9
48,Top 100 Players January 2006,92
48,Top 20 Juniors January 2006,9
48,Top 100 Players October 2005,98
48,Top 20 Juniors October 2005,14
48,Top 100 Players July 2005,69
48,Top 100 Juniors July 2005,10
48,Top 100 Players April 2005,92
48,Top 20 Juniors April 2005,11
48,Top 20 Juniors January 2005,18
49,Top 100 Players December 2019,49
49,Top 100 Players November 2019,45
49,Top 100 Players October 2019,65
49,Top 100 Players September 2019,65
49,Top 100 Players August 2019,61
49,Top 100 Players July 2019,64
49,Top 100 Players June 2019,62
49,Top 100 Players May 2019,79
49,Top 100 Players April 2019,75
49,Top 100 Players August 2018,96
49,Top 100 Players June 2018,100
49,Top 100 Players April 2018,99
49,Top 100 Players February 2018,78
49,Top 100 Players January 2018,78
49,Top 100 Players December 2017,79
49,Top 100 Players September 2017,94
49,Top 100 Players August 2017,96
49,Top 100 Players July 2017,99
49,Top 100 Players June 2017,90
49,Top 100 Players May 2017,93
49,Top 100 Players April 2017,65
49,Top 100 Players March 2017,65
49,Top 100 Juniors December 2015,8
49,Top 100 Juniors November 2015,8
49,Top 100 Juniors October 2015,8
49,Top 100 Juniors September 2015,10
49,Top 100 Juniors August 2015,9
49,Top 100 Juniors July 2015,9
49,Top 100 Juniors June 2015,7
49,Top 100 Juniors May 2015,9
49,Top 100 Juniors April 2015,9
49,Top 100 Juniors March 2015,9
49,Top 100 Juniors February 2015,9
49,Top 100 Juniors January 2015,8
49,Top 100 Juniors December 2014,16
49,Top 100 Juniors November 2014,17
49,Top 100 Juniors October 2014,16
49,Top 100 Juniors September 2014,17
49,Top 100 Juniors August 2014,12
49,Top 100 Juniors July 2014,8
49,Top 100 Juniors June 2014,7
49,Top 100 Juniors May 2014,11
49,Top 100 Juniors April 2014,13
49,Top 100 Juniors March 2014,19
49,Top 100 Juniors February 2014,22
49,Top 100 Juniors January 2014,21
49,Top 100 Juniors December 2013,29
49,Top 100 Juniors November 2013,30
49,Top 100 Juniors October 2013,20
49,Top 100 Juniors September 2013,20
49,Top 100 Juniors August 2013,20
49,Top 100 Juniors July 2013,19
49,Top 100 Juniors June 2013,18
49,Top 100 Juniors May 2013,17
49,Top 100 Juniors April 2013,20
49,Top 100 Juniors March 2013,23
49,Top 100 Juniors February 2013,22
49,Top 100 Juniors January 2013,19
49,Top 100 Juniors December 2012,25
49,Top 100 Juniors November 2012,25
49,Top 100 Juniors October 2012,27
49,Top 100 Juniors September 2012,27
49,Top 100 Juniors August 2012,34
50,Top 100 Players December 2019,50
50,Top 100 Players November 2019,48
50,Top 100 Players October 2019,53
50,Top 100 Players September 2019,52
50,Top 100 Players August 2019,53
50,Top 100 Players July 2019,53
50,Top 100 Players June 2019,78
50,Top 100 Players May 2019,98
50,Top 100 Players April 2019,99
50,Top 100 Players March 2019,96
50,Top 100 Players February 2019,92
50,Top 100 Players January 2019,98
50,Top 100 Players December 2018,98
50,Top 100 Players November 2018,98
50,Top 100 Players September 2018,100
50,Top 100 Players August 2018,100
51,Top 100 Players December 2019,51
51,Top 100 Players November 2019,73
51,Top 100 Players October 2019,78
51,Top 100 Players September 2019,68
51,Top 100 Players August 2019,92
51,Top 100 Players July 2019,91
51,Top 100 Players June 2019,90
51,Top 100 Players May 2019,92
51,Top 100 Players April 2019,91
51,Top 100 Players March 2019,74
51,Top 100 Players February 2019,94
51,Top 100 Players January 2019,93
51,Top 100 Players July 2017,97
51,Top 100 Players June 2017,97
51,Top 100 Players May 2017,87
51,Top 100 Players April 2017,51
51,Top 100 Players March 2017,52
51,Top 100 Players February 2017,64
51,Top 100 Players January 2017,58
51,Top 100 Players December 2016,70
51,Top 100 Players November 2016,64
51,Top 100 Players October 2016,60
51,Top 100 Players September 2016,67
51,Top 100 Players August 2016,65
51,Top 100 Players July 2016,65
51,Top 100 Players June 2016,56
51,Top 100 Players May 2016,56
51,Top 100 Players April 2016,53
51,Top 100 Players March 2016,53
51,Top 100 Players February 2016,54
51,Top 100 Players January 2016,72
51,Top 100 Players December 2015,65
51,Top 100 Players November 2015,51
51,Top 100 Players October 2015,33
51,Top 100 Players September 2015,33
51,Top 100 Players August 2015,46
51,Top 100 Players July 2015,42
51,Top 100 Players June 2015,45
51,Top 100 Players May 2015,51
51,Top 100 Players April 2015,53
51,Top 100 Players March 2015,56
51,Top 100 Players February 2015,54
51,Top 100 Players January 2015,52
51,Top 100 Players December 2014,68
51,Top 100 Players November 2014,55
51,Top 100 Players October 2014,52
51,Top 100 Players September 2014,45
51,Top 100 Players August 2014,39
51,Top 100 Players July 2014,39
51,Top 100 Players June 2014,40
51,Top 100 Players May 2014,41
51,Top 100 Players April 2014,44
51,Top 100 Players March 2014,35
51,Top 100 Players February 2014,36
51,Top 100 Players January 2014,35
51,Top 100 Players December 2013,53
51,Top 100 Players November 2013,54
51,Top 100 Players October 2013,58
51,Top 100 Players September 2013,55
51,Top 100 Players August 2013,55
51,Top 100 Players July 2013,51
51,Top 100 Players June 2013,45
51,Top 100 Players May 2013,34
51,Top 100 Players April 2013,49
51,Top 100 Players March 2013,51
51,Top 100 Players February 2013,33
51,Top 100 Players January 2013,37
51,Top 100 Players December 2012,37
51,Top 100 Players November 2012,27
51,Top 100 Players October 2012,29
51,Top 100 Players September 2012,30
51,Top 100 Players August 2012,41
51,Top 100 Players July 2012,39
51,Top 100 Players May 2012,48
51,Top 100 Players March 2012,44
51,Top 100 Players January 2012,31
51,Top 100 Players November 2011,39
51,Top 100 Players September 2011,31
51,Top 100 Players July 2011,29
51,Top 100 Players May 2011,32
51,Top 100 Players March 2011,38
51,Top 100 Players January 2011,24
51,Top 100 Players November 2010,16
51,Top 100 Players September 2010,12
51,Top 100 Players July 2010,9
51,Top 100 Players May 2010,10
